osm_id,code,fclass,name,Lat,Long
1051921000,5621,bus_stop, ,85.473234000000005,19.690502599999999
1051921065,5621,bus_stop, ,85.524428000000000,19.719312100000000
1051921239,5621,bus_stop, ,85.613108400000002,19.787118799999998
1051921256,5621,bus_stop, ,85.603651400000004,19.779300299999999
1052043216,5661,ferry_terminal, ,85.402820899999995,19.680893699999999
1056561240,5601,railway_station,Angul,85.102104299999993,20.860250799999999
1056562010,5601,railway_station,Rairakhol,84.333310600000004,21.046220399999999
1056563399,5601,railway_station,Sambalpur City,84.007667799999993,21.476514999999999
1056563536,5601,railway_station,Talcher,85.200582199999999,20.932230199999999
1056746594,5601,railway_station,Talcher Road Junction,85.208304600000005,20.886771400000001
1056797778,5601,railway_station,Jharsuguda Junction,84.018895999999998,21.863206699999999
1341381447,5601,railway_station,Darliput,82.703626600000007,18.349732800000002
1342435695,5601,railway_station,Balangir Junction,83.494333400000002,20.689174200000000
1437820350,5601,railway_station,Kesinga,83.222773500000002,20.190639099999999
1494045316,5601,railway_station,Haridaspur,86.117221700000002,20.724248100000001
1494045318,5601,railway_station,Kendujhargarh,85.626610900000003,21.660464200000000
1494045319,5601,railway_station,Naranpur,85.637231700000001,21.617143800000001
1494045322,5601,railway_station,Sukinda Road Junction,86.051403399999998,20.975038000000001
1494045323,5601,railway_station,Tomka Jn.,85.976177899999996,21.107736200000002
1494045366,5601,railway_station,Baghuapal,86.012892800000003,21.042081100000001
1599529390,5601,railway_station,Rajathgarh Junction,85.742303300000003,20.575790600000001
1599529395,5652,airfield,Chowduar Airbase,85.890178399999996,20.548120399999998
1630567175,5601,railway_station,Bondamunda,84.925499200000004,22.235903100000002
1687059791,5601,railway_station,Sason,84.039080799999994,21.559397400000002
1706889000,5661,ferry_terminal, ,86.851594599999999,20.653643599999999
1706889393,5661,ferry_terminal, ,86.869501000000000,20.733744500000000
1706889567,5661,ferry_terminal, ,86.830043599999996,20.758835900000001
1706889578,5661,ferry_terminal, ,86.850152399999999,20.784228500000001
1722857470,5655,helipad, ,84.005094700000001,21.580229100000000
1724856699,5601,railway_station,Nayagarh,85.433532200000002,21.839338500000000
1724876897,5601,railway_station,Barsuan,85.119476500000005,21.844510300000000
1724876901,5601,railway_station,Bimlagarh Junction,85.010144199999999,21.967939300000001
1724952193,5601,railway_station,Gunupur,83.810602900000006,19.069835800000000
1724952838,5602,railway_halt,Kashinagar,83.876278700000000,18.857000500000002
1724952886,5602,railway_halt,Palasingi,83.805417000000006,19.014515400000001
1810038262,5602,railway_halt,Sri Jhadeswar,86.027973399999993,20.603204099999999
1863413113,5601,railway_station,Bamra,84.291562099999993,22.051650800000001
1863413215,5601,railway_station,Garposh,84.420474700000000,22.134412600000001
1879892591,5601,railway_station,Meramandali,85.305318600000007,20.801917599999999
1890589785,5601,railway_station,Banspani,85.423657199999994,22.000814500000001
1984238511,5601,railway_station,Panposh,84.805323299999998,22.228598500000000
2038662949,5622,bus_station, ,85.097592399999996,20.840630099999998
2048762045,5601,railway_station,Sikarpai,83.329543299999997,19.384667799999999
2048762072,5601,railway_station,Bissamcuttack,83.458772900000000,19.486980800000001
2048762143,5601,railway_station,Muniguda,83.488753099999997,19.627061000000001
2048762183,5601,railway_station,Doikallu,83.484852500000002,19.741227400000000
2068767916,5602,railway_halt,Baripada,86.737545299999994,21.923512800000001
2068767918,5602,railway_halt,Betnoti,86.843831699999996,21.740622500000001
2068767944,5602,railway_halt,Jugpura,86.912891599999995,21.668836599999999
2068767956,5602,railway_halt,Jogal,86.875325599999996,21.702603799999999
2114824166,5601,railway_station,Paradeep,86.612272700000005,20.279738300000002
2169130412,5601,railway_station,Dhenkanal,85.590172100000004,20.676724700000001
2195744047,5655,helipad,TISCO HELOPAD,85.770220800000004,21.040041599999999
2377763277,5621,bus_stop,Narsinghpur Sidi,85.811273099999994,19.895631300000002
2395323867,5601,railway_station,Suku,82.726237999999995,18.714989700000000
2395523685,5601,railway_station,Damanjodi,82.865392400000005,18.769495800000001
2395523686,5601,railway_station,Dumuriput,82.804018299999996,18.780455700000001
2395523687,5601,railway_station,Koraput Junction,82.718924999999999,18.792043199999998
2408583734,5621,bus_stop,Jayadev Vatika,85.784533199999998,20.265566400000001
2408586332,5621,bus_stop, ,85.795036300000007,20.274395200000001
2417835677,5621,bus_stop,CRPF Square,85.808224800000005,20.284572300000001
2417835679,5621,bus_stop,Raj Mahal,85.837023700000003,20.262106599999999
2417835684,5621,bus_stop,Fire Station,85.798941799999994,20.279291400000002
2417835685,5621,bus_stop, ,85.793541599999998,20.271968300000001
2417835686,5621,bus_stop, ,85.778910900000000,20.259474600000001
2417835688,5621,bus_stop,Power Station,85.826670399999998,20.272865500000002
2417835689,5621,bus_stop,Market Building,85.832512199999996,20.264814099999999
2417835690,5621,bus_stop, ,85.817512800000003,20.275893300000000
2417835692,5621,bus_stop, ,85.781909700000000,20.253810500000000
2447870252,5621,bus_stop, ,85.834105399999999,20.239166900000001
2518207434,5601,railway_station,Belpahar,83.848658700000001,21.827133400000001
2518869694,5601,railway_station,Rajgangpur,84.583506700000001,22.186115399999998
2522036472,5601,railway_station,Jaroli,85.419062900000000,21.952427000000000
2522351484,5601,railway_station,Kerejanga,84.976405200000002,20.855163099999999
2522855836,5601,railway_station,Golanthra,84.740665600000000,19.218478500000000
2523246467,5601,railway_station,Padua,82.688756400000003,18.398137500000001
2668336593,5601,railway_station,Parlakhemundi,84.081619200000006,18.785723999999998
2668629113,5601,railway_station,Aunlajori Junction,86.195959900000005,22.334605000000000
2668629119,5601,railway_station,Badampahar,86.112118499999994,22.088791300000000
2668629128,5601,railway_station,Gorumahisani,86.276207499999998,22.333780200000000
2668629502,5601,railway_station,Rairangpur,86.180774000000000,22.264233399999998
2669102677,5601,railway_station,Bhubaneswar,85.843559200000001,20.266777399999999
2669102682,5601,railway_station,Cuttack Junction,85.900204400000007,20.464026600000000
